VD6(K1755+300),2019-01-01 04:45,23,91.60900116,3,1
VD6(K1755+300),2019-01-01 04:50,16,99.875,1.63,0
VD6(K1755+300),2019-01-01 04:50,24,92.58300018,2.54,1
VD6(K1755+300),2019-01-01 04:55,23,94.43499756,3.09,0
VD6(K1755+300),2019-01-01 04:55,36,88.33300018,4.83,1
VD6(K1755+300),2019-01-01 05:00,13,95.92299652,1.38,0
VD6(K1755+300),2019-01-01 05:00,17,90.1760025,2,1
VD6(K1755+300),2019-01-01 05:05,23,107.7829971,2.04,0
VD6(K1755+300),2019-01-01 05:05,29,100.552002,3.24,1
VD6(K1755+300),2019-01-01 05:10,15,104.0670013,1.47,0
VD6(K1755+300),2019-01-01 05:10,13,89.23100281,1.62,1
VD6(K1755+300),2019-01-01 05:15,17,103.2350006,1.94,0
VD6(K1755+300),2019-01-01 05:15,27,99.11100006,3.11,1
VD6(K1755+300),2019-01-01 05:20,11,94.90899658,1.27,0
VD6(K1755+300),2019-01-01 05:20,30,94.33300018,3.9,1
VD6(K1755+300),2019-01-01 05:25,23,98,3.13,0
VD6(K1755+300),2019-01-01 05:25,33,98.63600159,3.55,1
VD6(K1755+300),2019-01-01 05:30,19,104.6839981,2.21,0
VD6(K1755+300),2019-01-01 05:30,25,98.55999756,2.56,1
VD6(K1755+300),2019-01-01 05:35,27,98.33300018,3,0
VD6(K1755+300),2019-01-01 05:35,31,92.29000092,3.61,1
VD6(K1755+300),2019-01-01 05:40,21,101,2,0
VD6(K1755+300),2019-01-01 05:40,32,99.75,3.56,1
VD6(K1755+300),2019-01-01 05:45,24,99.25,2.88,0
VD6(K1755+300),2019-01-01 05:45,39,97.76899719,4.08,1
VD6(K1755+300),2019-01-01 05:50,21,96.33300018,2.33,0
VD6(K1755+300),2019-01-01 05:50,29,90.51699829,4,1
VD6(K1755+300),2019-01-01 05:55,20,105,1.6,0
VD6(K1755+300),2019-01-01 05:55,34,93.8239975,4.24,1
VD6(K1755+300),2019-01-01 06:00,24,100.375,2.08,0
VD6(K1755+300),2019-01-01 06:00,40,94.69999695,4.15,1
VD6(K1755+300),2019-01-01 06:05,17,105.4710007,1.59,0
VD6(K1755+300),2019-01-01 06:05,33,103.4850006,3,1
VD6(K1755+300),2019-01-01 06:10,26,106.2310028,2.46,0
VD6(K1755+300),2019-01-01 06:10,35,100.9430008,3.51,1
VD6(K1755+300),2019-01-01 06:15,25,99.51999664,1.96,0
VD6(K1755+300),2019-01-01 06:15,31,97.22599792,4.03,1
VD6(K1755+300),2019-01-01 06:20,17,92.52899933,2.29,0
VD6(K1755+300),2019-01-01 06:20,33,96.75800323,3,1
VD6(K1755+300),2019-01-01 06:25,26,107.3850021,2.08,0
VD6(K1755+300),2019-01-01 06:25,28,101.0360031,2.54,1
VD6(K1755+300),2019-01-01 06:30,33,104.7269974,2.97,0
VD6(K1755+300),2019-01-01 06:30,33,96.09100342,4,1
VD6(K1755+300),2019-01-01 06:35,36,102.6669998,3.75,0
VD6(K1755+300),2019-01-01 06:35,48,99.33300018,5.17,1
VD6(K1755+300),2019-01-01 06:40,29,105.1719971,2.76,0
VD6(K1755+300),2019-01-01 06:40,27,99.9260025,2.89,1
VD6(K1755+300),2019-01-01 06:45,42,106.5,3.5,0
VD6(K1755+300),2019-01-01 06:45,51,101.4120026,5.53,1
VD6(K1755+300),2019-01-01 06:50,33,105.9089966,3.09,0
VD6(K1755+300),2019-01-01 06:50,50,99.44000244,5.56,1
VD6(K1755+300),2019-01-01 06:55,45,106.7109985,3.98,0
VD6(K1755+300),2019-01-01 06:55,36,106.2220001,3,1
VD6(K1755+300),2019-01-01 07:00,39,105.6669998,3.77,0
VD6(K1755+300),2019-01-01 07:00,33,103.060997,3.15,1
VD6(K1755+300),2019-01-01 07:05,30,104.1999969,3.2,0
VD6(K1755+300),2019-01-01 07:05,52,99,5.5,1
VD6(K1755+300),2019-01-01 07:10,26,111.8079987,2,0
VD6(K1755+300),2019-01-01 07:10,46,104,4.57,1
VD6(K1755+300),2019-01-01 07:15,52,107.6149979,4.56,0
VD6(K1755+300),2019-01-01 07:15,65,99.23100281,7.11,1
VD6(K1755+300),2019-01-01 07:20,48,110.5830002,4,0
VD6(K1755+300),2019-01-01 07:20,64,102.3909988,6.03,1
VD6(K1755+300),2019-01-01 07:25,54,109.1110001,4.04,0
VD6(K1755+300),2019-01-01 07:25,60,103.5,6,1
VD6(K1755+300),2019-01-01 07:30,45,105.1780014,3.49,0
VD6(K1755+300),2019-01-01 07:30,52,108.1729965,4.6,1
VD6(K1755+300),2019-01-01 07:35,46,104.7610016,4.09,0
VD6(K1755+300),2019-01-01 07:35,47,107,4,1
VD6(K1755+300),2019-01-01 07:40,61,108.6389999,4.98,0
VD6(K1755+300),2019-01-01 07:40,51,107.4710007,4.51,1
VD6(K1755+300),2019-01-01 07:45,66,108,5.5,0
VD6(K1755+300),2019-01-01 07:45,73,104.288002,6.77,1
VD6(K1755+300),2019-01-01 07:50,59,100.1699982,6.56,0
VD6(K1755+300),2019-01-01 07:50,66,106.5459976,5.59,1
VD6(K1755+300),2019-01-01 07:55,79,105.7979965,6.91,0
VD6(K1755+300),2019-01-01 07:55,80,107.5999985,7.2,1
VD6(K1755+300),2019-01-01 08:00,70,111,6,0
VD6(K1755+300),2019-01-01 08:00,72,109.3610001,6.06,1
VD6(K1755+300),2019-01-01 08:05,69,108.3040009,5.96,0
VD6(K1755+300),2019-01-01 08:05,64,104.0940018,5.48,1
VD6(K1755+300),2019-01-01 08:10,56,109.1959991,5.04,0
VD6(K1755+300),2019-01-01 08:10,82,107.8420029,7.24,1
VD6(K1755+300),2019-01-01 08:15,63,107.4290009,4.95,0
VD6(K1755+300),2019-01-01 08:15,67,108.5820007,6.1,1
VD6(K1755+300),2019-01-01 08:20,79,108.1389999,6.44,0
VD6(K1755+300),2019-01-01 08:20,87,105.7590027,8.55,1
VD6(K1755+300),2019-01-01 08:25,69,110.1009979,5.49,0
VD6(K1755+300),2019-01-01 08:25,67,105.8659973,6.05,1
VD6(K1755+300),2019-01-01 08:30,71,108.7890015,5.45,0
VD6(K1755+300),2019-01-01 08:30,67,111.0899963,5,1
VD6(K1755+300),2019-01-01 08:35,77,110.8570023,6,0
VD6(K1755+300),2019-01-01 08:35,76,111,6.05,1
VD6(K1755+300),2019-01-01 08:40,85,107.8470001,7,0
VD6(K1755+300),2019-01-01 08:40,93,108.0970001,8,1
VD6(K1755+300),2019-01-01 08:45,74,108.189003,6.49,0
VD6(K1755+300),2019-01-01 08:45,91,109.7139969,7.14,1
VD6(K1755+300),2019-01-01 08:50,79,107.7089996,6.46,0
VD6(K1755+300),2019-01-01 08:50,94,109.064003,8,1
VD6(K1755+300),2019-01-01 08:55,73,109.2190018,5.93,0
VD6(K1755+300),2019-01-01 08:55,96,105.75,8.59,1
VD6(K1755+300),2019-01-01 09:00,66,111.4540024,5,0
VD6(K1755+300),2019-01-01 09:00,86,107.7559967,7.92,1
VD6(K1755+300),2019-01-01 09:05,81,106.0370026,7.37,0
VD6(K1755+300),2019-01-01 09:05,84,107.3929977,7.07,1
